CommonName,Type,CA,SerialNumber,HourPeriod,CorrectFormatSerialNum,IsTimeValid,IsVerified
*.burokratgroup.ru,precertificate,Russian Trusted Sub CA,191556D9BD8A3669EF00F2DC5E6,8760,true,true,true
*.k8s.key.rt.ru,precertificate,Russian Trusted Sub CA,191557085DE2BB5AF6F589040E9,8760,true,true,true
lk.rt.ru,precertificate,Russian Trusted Sub CA,1915586A6EAD9B4AF6F5890A437,8760,true,true,true
lk-new-test.rt.ru,precertificate,Russian Trusted Sub CA,1915586BDECAFB2AF6F58904414,8760,true,true,true
*.dgkb-filippskogo.ru,precertificate,Russian Trusted Sub CA,191559C11EB2B6950D4AABE00E9,8760,true,true,true
bill.nw.rt.ru,precertificate,Russian Trusted Sub CA,19155A9ADAEFE92B1365B9B5890,8760,true,true,true
corpuniver-upd.rt.ru,precertificate,Russian Trusted Sub CA,19155B4926BDD85AF6F589074C7,8760,true,true,true
digest.rt.ru,precertificate,Russian Trusted Sub CA,19155B4A8A3E350C96F5800FFFA,8760,true,true,true
sam.rt.ru,precertificate,Russian Trusted Sub CA,19155B4BA3BDCB4AF6F5890E8E1,8760,true,true,true
dev-out.rt.ru,precertificate,Russian Trusted Sub CA,19155B4C96BBDB4AF6F5890DCD1,8760,true,true,true
corpuniver-test.rt.ru,precertificate,Russian Trusted Sub CA,19155B4DFB3D5D6AF6F5890C477,8760,true,true,true
*.ecostroyshop.ru,precertificate,TCI ECDSA B1 13-240,1E40E3F37F51CCF22E70484,8760,true,true,true
*.yarinterbank.ru,precertificate,TCI ECDSA B1 13-240,1AFCDAF305064EC94921226,8760,true,true,true
smart.zakupki.rostelecom.ru,precertificate,Russian Trusted Sub CA,1915B9A6D5BA116B46F58105977,8760,true,true,true
posgate.tppsandbox.nspk.ru,precertificate,Russian Trusted Sub CA,1915B9CA88DD6AEAF7BF30D86E9,8760,true,true,true
*.el-plat.ru,precertificate,Russian Trusted Sub CA,1915B9E5F8D5B51256ADA60F6FF,8760,true,true,true
*.cfb.ru,precertificate,Russian Trusted Sub CA,1915BA0113EDAB4AFD7E949FE7F,8760,true,true,true
*.xn--b1afbkon4ai1b.xn--p1ai,precertificate,Russian Trusted Sub CA,1915BA20F56EB00B814FFC767A4,8760,true,true,true
*.fgbu-atk.ru,precertificate,Russian Trusted Sub CA,1915BA3C2779E7BD10D67014A5F,8760,true,true,true
*.rubank.ru,precertificate,Russian Trusted Sub CA,1915BA5694F5EBBAFF31C03D376,8760,true,true,true
*.ibank.bankd.ru,precertificate,Russian Trusted Sub CA,1915BA796935A679005FBD43F7E,8760,true,true,true
*.volgadmin.ru,precertificate,Russian Trusted Sub CA,1915BA99F0CEFB5FBCB4957756E,8760,true,true,true
*.zlatfin.ru,precertificate,Russian Trusted Sub CA,1915BABC5D677820E555996AA61,8760,true,true,true
*.ipatrb.ru,precertificate,Russian Trusted Sub CA,1915BADE1B1361A087E92A42A45,8760,true,true,true
*.ipb.ru,precertificate,Russian Trusted Sub CA,1915BB0AF27BC7236A588355E08,8760,true,true,true
online.bank-mscb.ru,precertificate,Russian Trusted Sub CA,1915BB43CAA11A5341DA7EF3572,8760,true,true,true
*.online-autokreditbank.ru,precertificate,Russian Trusted Sub CA,1915BB6DAED437D50D4FADD7A10,8760,true,true,true
*.autokreditbank.ru,precertificate,Russian Trusted Sub CA,1915BB6E8A5C3AB01CBFADD7A10,8760,true,true,true
*.svoevse.ru,precertificate,Russian Trusted Sub CA,1915BBCB521114CAF2B5C62217F,8760,true,true,true
*.svoevagro.ru,precertificate,Russian Trusted Sub CA,1915BBE09B91457AC2B5C6221DD,8760,true,true,true
*.rshbdigital.ru,precertificate,Russian Trusted Sub CA,1915BBE18902239A02B5C622139,8760,true,true,true
*.svoefermerstvo.ru,precertificate,Russian Trusted Sub CA,1915BBE212850F7D32B5C6221E5,8760,true,true,true
*.svoe-zagorodom.ru,precertificate,Russian Trusted Sub CA,1915BBE27F8BAAED32B5C6221B7,8760,true,true,true
*.svoe-rodnoe.ru,precertificate,Russian Trusted Sub CA,1915BBE2F81E137A02B5C622137,8760,true,true,true
svoe.ru,precertificate,Russian Trusted Sub CA,1915BBE368877B2AF2B5C622177,8760,true,true,true
*.rshbcloud.ru,precertificate,Russian Trusted Sub CA,1915BBE3EE1CB57AC2B5C622199,8760,true,true,true
ervk.gov.ru,precertificate,Russian Trusted Sub CA,1915BC69C62344AB8837ED654D8,8760,true,true,true
erul.gov.ru,precertificate,Russian Trusted Sub CA,1915BC6A5CA344AB8037CD654D8,8760,true,true,true
doski.sberbank.ru,precertificate,Russian Trusted Sub CA,1915BCAC4DFA53BAEB3CE29B007,8760,true,true,true
sus.sberbank.ru,precertificate,Russian Trusted Sub CA,1915BCADDF8F849EC20B0FE65AC,8760,true,true,true
*.check.easycert.sberbank.ru,precertificate,Russian Trusted Sub CA,1915BCAE608F8C91CC8BA7A87A3,8760,true,true,true
bi.clients.thehrp.ru,precertificate,Russian Trusted Sub CA,1915BCAED57FE16268ED9AE475E,8760,true,true,true
prod-intg.sberbankins.ru,precertificate,Russian Trusted Sub CA,1915BCAFD2F2E9161DDD31C5A3C,8760,true,true,true
rostelecom-rb.ru,precertificate,Russian Trusted Sub CA,1915BD314771F9B909F1A703FC8,8760,true,true,true
sip.bashtel.ru,precertificate,Russian Trusted Sub CA,1915BD33F3083A2909F1A70B7C9,8760,true,true,true
*.rostelecom-rb.ru,precertificate,Russian Trusted Sub CA,1915BD34D305956909F1A703FC8,8760,true,true,true
*.bashtel.ru,precertificate,Russian Trusted Sub CA,1915BD35A60A3AC909F1A70B7F1,8760,true,true,true
*.bis.bashtel.ru,precertificate,Russian Trusted Sub CA,1915BD368D9E190909F1A70B799,8760,true,true,true
*.21-vek.spb.ru,precertificate,Russian Trusted Sub CA,1915BD82E1035EDB179EC98709F,8760,true,true,true
*.eosago21-vek.ru,precertificate,Russian Trusted Sub CA,1915BD83B90058613BAEC98709F,8760,true,true,true
*.f-pismo.ru,precertificate,Russian Trusted Sub CA,1915BDB5110AC7CE7054C1E6B25,8760,true,true,true
*.nskbl.ru,precertificate,Russian Trusted Sub CA,1915BDD07E0D6FDB5E4FFBD886E,8760,true,true,true
xen.oilnet.ru,precertificate,Russian Trusted Sub CA,1915BDEA428EFB4AFB375B0478A,8760,true,true,true
maymiturich.ru,precertificate,TCI ECDSA B1 13-240,1DDA4010CDE69DB21234F34,8760,true,true,true
*.okko-stage.amazme.ru,precertificate,Russian Trusted Sub CA,1916A6B324CFB2981F3520C3841,8760,true,true,true
*.smm-stage-internal.amazme.ru,precertificate,Russian Trusted Sub CA,1916A6B3AEC142A81F3527F0CA1,8760,true,true,true
nlp2.sberdevices.ru,precertificate,Russian Trusted Sub CA,1916A6B42FDF89D817233177FAF,8760,true,true,true
*.zvuk-stage.amazme.ru,precertificate,Russian Trusted Sub CA,1916A6B4A9FFB2981F3520C0943,8760,true,true,true
*.okko-stage-internal.amazme.ru,precertificate,Russian Trusted Sub CA,1916A6B51D5222E81F3527F8C15,8760,true,true,true
games-bot.spasibosb.ru,precertificate,Russian Trusted Sub CA,1916A6B594DFFAC0B10BD8D1F5E,8760,true,true,true
*.smm-stage.amazme.ru,precertificate,Russian Trusted Sub CA,1916A6B6375F92981F3524C625A,8760,true,true,true
*.zvuk-stage-internal.amazme.ru,precertificate,Russian Trusted Sub CA,1916A6B776F262E81F3527F8C77,8760,true,true,true
gigachat.devices.sberbank.ru,precertificate,Russian Trusted Sub CA,1916A6C3901F849EC38E6F569AC,8760,true,true,true
companytakt.ru,precertificate,Russian Trusted Sub CA,1916AA275FD4DBDEAD4CEC27300,8760,true,true,true
esteit-invest.ru,precertificate,Russian Trusted Sub CA,1916AA4CD69B268B39850482786,8760,true,true,true
smartgamer.ru,precertificate,TCI ECDSA B1 13-240,140CFFD9A4D516437EDA9AC,8760,true,true,true
neseptik.ru,precertificate,TCI ECDSA B1 13-240,18C989F8A7992168D121C77,8760,true,true,true
*.depository-algoritm.com,precertificate,Russian Trusted Sub CA,1916F165FA9579E9F1B4AF7D717,8760,true,true,true
vistaplus.ru,precertificate,TCI ECDSA B1 13-240,1BEA35F13F6B6A662DE1B23,8760,true,true,true
wkretmet.ru,precertificate,TCI ECDSA B1 13-240,11144A6E573761757FE6B58,8760,true,true,true
*.urals.pro,precertificate,TCI ECDSA B1 13-240,1436A9609D10DCBF314AEF4,8760,true,true,true
*.olabank.ru,precertificate,Russian Trusted Sub CA,19174353931AAA9FA93735CFCF7,8760,true,true,true
*.stpadmin.ru,precertificate,Russian Trusted Sub CA,191743837AFA204FF191C2F4C4F,8760,true,true,true
aleksrb.ru,precertificate,Russian Trusted Sub CA,191743AC804A9CA953B3D880AC5,8760,true,true,true
*.snt54.ru,precertificate,Russian Trusted Sub CA,191743E198B2EBAB7FF7B9B3625,8760,true,true,true
*.snt54.ru,precertificate,Russian Trusted Sub CA,191744420002EBAB7FF7B9B3625,8760,true,true,true
fiz.tavrich.ru,precertificate,Russian Trusted Sub CA,1917447ABF9EED543094FDE16EA,8760,true,true,true
*.skkb26.ru,precertificate,Russian Trusted Sub CA,191744A1285AB5B835903E2F69B,8760,true,true,true
app-mic001.open.ru,precertificate,Russian Trusted Sub CA,191744C9C8A8C2573A25BD5C626,8760,true,true,true
app-mobiron002.open.ru,precertificate,Russian Trusted Sub CA,191744D318C8C2573D6C168DF26,8760,true,true,true
*.csp-ugra.ru,precertificate,Russian Trusted Sub CA,191745090FCAE4A2E21ED3766BF,8760,true,true,true
*.aresbank.ru,precertificate,Russian Trusted Sub CA,1917452FFF7D5B4AFDBC09815D1,8760,true,true,true
3ds1.myskb.ru,precertificate,Russian Trusted Sub CA,191745505219E283FB83BFDB836,8760,true,true,true
online.vtb.ru,precertificate,Russian Trusted Sub CA,19174585EE12567F4D683137307,8760,true,true,true
xn--c1ad6a.xn--90ab2c.xn--p1ai,precertificate,Russian Trusted Sub CA,191745897FA25A77484B1E6CB06,8760,true,true,true
reg.vtb.ru,precertificate,Russian Trusted Sub CA,1917458B56B256704B540137307,8760,true,true,true
*.online.bankglobus.ru,precertificate,Russian Trusted Sub CA,191745CC2AE520CD2FB6EFD03D6,8760,true,true,true
*.bankglobus.ru,precertificate,Russian Trusted Sub CA,191745CF6405A4BAFFB6EFD03D6,8760,true,true,true
*.globus-coins.ru,precertificate,Russian Trusted Sub CA,191745D00D72344ACFB6EFD03EB,8760,true,true,true
crediteurope.ru,precertificate,Russian Trusted Sub CA,191745FB564C4AC16492D8D27F7,8760,true,true,true
dbo.nrb.ru,precertificate,Russian Trusted Sub CA,19174A9CEC7E8B4AFE77C07533E,8760,true,true,true
*.test.spbbank.ru,precertificate,Russian Trusted Sub CA,19174ADC7332CB5AF73A3BD5459,8760,true,true,true
*.spbbank.ru,precertificate,Russian Trusted Sub CA,19174AE26CDD5B4AF73A3BDB497,8760,true,true,true
*.driveclickbank.ru,precertificate,Russian Trusted Sub CA,19174BB354B884B3F5477436F80,8760,true,true,true
*.driveclick.ru,precertificate,Russian Trusted Sub CA,19174BB51CA884BFF761ED06880,8760,true,true,true
www.online.driveclickbank.ru,precertificate,Russian Trusted Sub CA,19174BB76DC884B3F543733658D,8760,true,true,true
*.hr.driveclickbank.ru,precertificate,Russian Trusted Sub CA,19174BB84DB884B3F54D7A15780,8760,true,true,true
*.ssl.driveclickbank.ru,precertificate,Russian Trusted Sub CA,19174BB936B884B3F5487A31480,8760,true,true,true
www.driveclickbank.ru,precertificate,Russian Trusted Sub CA,19174BB9A43884B3F54E7837280,8760,true,true,true
*.gkcovp.ru,precertificate,Russian Trusted Sub CA,19178EBFCDC125CBE9E04E07731,8760,true,true,true
*.stavspk.ru,precertificate,Russian Trusted Sub CA,19178EE2EDE23AE6B3951CFA0DF,8760,true,true,true
bcosm.ru,precertificate,Russian Trusted Sub CA,19178F04C5FDAB4AFABADA2D633,8760,true,true,true
*.gvtools.ru,precertificate,Russian Trusted Sub CA,19178F23FF1DAB4AFF310C0F97F,8760,true,true,true
a-kppoo.rt.ru,precertificate,Russian Trusted Sub CA,19178F745DAB4B4AF6F5890EC67,8760,true,true,true
*.lm.rt.ru,precertificate,Russian Trusted Sub CA,19178F92FEED5B4AF6F5890A0E4,8760,true,true,true
*.socium-bank.ru,precertificate,Russian Trusted Sub CA,19178FBD63FA335B52A8F71A979,8760,true,true,true
vme-desktop.sibintek.ru,precertificate,Russian Trusted Sub CA,19178FDF3B3B3B7AFB3A1D3BEAC,8760,true,true,true
*.nmbank.ru,precertificate,Russian Trusted Sub CA,19178FFE300C5B4AFF34CBA698F,8760,true,true,true
private.bankrmp.ru,precertificate,Russian Trusted Sub CA,19179028B27C0B4AF4B251123BA,8760,true,true,true
*.makclife.ru,precertificate,Russian Trusted Sub CA,1917904BB192ECBB7830DE2EE52,8760,true,true,true
*.cibank.ru,precertificate,Russian Trusted Sub CA,1917907054F4E96D2786586B373,8760,true,true,true
mobipass.passonline.ru,precertificate,Russian Trusted Sub CA,1917909855968934931A737ABC2,8760,true,true,true
*.sogaz-med.ru,precertificate,Russian Trusted Sub CA,191790BB133D9B4AF4367789DE6,8760,true,true,true
fctosno.ru,precertificate,TCI ECDSA B1 13-240,1AD5A797326DC86CF73B391,8760,true,true,true
restapi2.credinform.ru,precertificate,Russian Trusted Sub CA,1917922755229478D5360EE846D,8760,true,true,true
nuc.voskhod.ru,precertificate,Russian Trusted Sub CA,1917939D0675A90506506000000,8760,true,true,false
dprofile.sinara.ru,precertificate,Russian Trusted Sub CA,19179F292E29E483014E2E3DA36,8760,true,true,true
mail.lenenergo.ru,precertificate,Russian Trusted Sub CA,19179F5B9E04AA92C3F1C594B77,8760,true,true,true
mdm.vtb.ru,precertificate,Russian Trusted Sub CA,19179F8440D256754D943137307,8760,true,true,true
mobi-ift.vtb.ru,precertificate,Russian Trusted Sub CA,19179F85EEC2567A4227C107307,8760,true,true,true
cs.cache2.api.vtb.ru,precertificate,Russian Trusted Sub CA,19179FBA786256774A6DE767307,8760,true,true,true
cs.cache.api.vtb.ru,precertificate,Russian Trusted Sub CA,19179FBBA742567748C9D217307,8760,true,true,true
digitalregion.ru,precertificate,Russian Trusted Sub CA,19179FF51E6B5FD880D1EED8C37,8760,true,true,true
geoportal40.ru,precertificate,Russian Trusted Sub CA,19179FFFDF9B5FDC81539148D37,8760,true,true,true
*.giskaluga.ru,precertificate,Russian Trusted Sub CA,1917A000789B5FD881F1C088D37,8760,true,true,true
xn--80adbvdrrdn3buj1grakh.xn--p1ai,precertificate,Russian Trusted Sub CA,1917A001AD9B3FD383871AB2AC0,8760,true,true,true
kalugacard.ru,precertificate,Russian Trusted Sub CA,1917A0023A1B5FDC84CA0468D37,8760,true,true,true
*.xn--80aa8agndk.xn--p1ai,precertificate,Russian Trusted Sub CA,1917A0374E40B930A335241407C,8760,true,true,true
www.tavrich.ru,precertificate,Russian Trusted Sub CA,1917A53B794EED5D9474FDE16EA,8760,true,true,true
garantiya.nw.rt.ru,precertificate,Russian Trusted Sub CA,1917E41B5EADEDFC83A5B9B5890,8760,true,true,true
*.bun.rt.ru,precertificate,Russian Trusted Sub CA,1917E44A071C5B4AF6F58904094,8760,true,true,true
*.gazpromins.ru,precertificate,Russian Trusted Sub CA,1917E5DE71C35E7010013B1F5A1,8760,true,true,true
wsint.alfabank.ru,precertificate,Russian Trusted Sub CA,1917E616A56DB8F6125A4C39818,8760,true,true,true
wsinttest.alfabank.ru,precertificate,Russian Trusted Sub CA,1917E618855F7E2BE25A4C39818,8760,true,true,true
*.mediaprojects-superset.portal.vk.team,precertificate,Russian Trusted Sub CA,1917E81DD849F1353EB492EDB92,8760,true,true,true
*.health.mail.ru,precertificate,Russian Trusted Sub CA,1917E82078DDBB4AFEB89C2DAFB,8760,true,true,true
orchestrator.portal.vk.team,precertificate,Russian Trusted Sub CA,1917E826BFF96B9AFEB492E471A,8760,true,true,true
*.seosan.io,precertificate,Russian Trusted Sub CA,1917E82A1E9DAB4AFEB11E3B80F,8760,true,true,true
*.curious.ru,precertificate,Russian Trusted Sub CA,1917E82AF0FDAB4AFEB89768D1F,8760,true,true,true
*.kiberbulling.net,precertificate,Russian Trusted Sub CA,1917E82B888DDB4AFEBE19448E2,8760,true,true,true
*.opinionlab.ru,precertificate,Russian Trusted Sub CA,1917E83176ADAB4AFEBC972C2F8,8760,true,true,true
*.devmail.ru,precertificate,Russian Trusted Sub CA,1917E850A4CDAB4AFEB89CAFD1F,8760,true,true,true
*.tech.mail.ru,precertificate,Russian Trusted Sub CA,1917E89A806DAB4AFEB89E26D7D,8760,true,true,true
*.vk.company,precertificate,Russian Trusted Sub CA,1917E89C16ADAB4AFEB39D7101F,8760,true,true,true
*.hi-chef.ru,precertificate,Russian Trusted Sub CA,1917E89F16CDAB4AFEB4936E91F,8760,true,true,true
*.study.vk.team,precertificate,Russian Trusted Sub CA,1917E8A0D73DAB4AFEB49A6D9F8,8760,true,true,true
*.vesna.vk.team,precertificate,Russian Trusted Sub CA,1917E8A1713DAB4AFEB4916B4FB,8760,true,true,true
*.hr.vk.team,precertificate,Russian Trusted Sub CA,1917E8A2FECDAB4AFEB49F6901F,8760,true,true,true
*.hi-tech.mail.ru,precertificate,Russian Trusted Sub CA,1917E8A3864D9B4AFEB89E210FF,8760,true,true,true
*.corp.mail.ru,precertificate,Russian Trusted Sub CA,1917E8A4415DAB4AFEB89725E7E,8760,true,true,true
*.minigames.mail.ru,precertificate,Russian Trusted Sub CA,1917E8A511DD5B4AFEB89E2CFC5,8760,true,true,true
consul.portal.vk.team,precertificate,Russian Trusted Sub CA,1917E8A5EF5EAB4AFEB492E8BC7,8760,true,true,true
*.forums.mail.ru,precertificate,Russian Trusted Sub CA,1917E8A728DDBB4AFEB8922F9FF,8760,true,true,true
*.sportmail.ru,precertificate,Russian Trusted Sub CA,1917E8A85CEDAB4AFEB8936717C,8760,true,true,true
*.vk.team,precertificate,Russian Trusted Sub CA,1917E8A96A6DAB4AFEB49A6E103,8760,true,true,true
*.dobro.mail.ru,precertificate,Russian Trusted Sub CA,1917E8AA9EFDAB4AFEB89920BFD,8760,true,true,true
*.agent.mail.ru,precertificate,Russian Trusted Sub CA,1917E8AB85FDAB4AFEB89E2FDFE,8760,true,true,true
*.youla.ru,precertificate,Russian Trusted Sub CA,1917E8AC24FDAB4AFEBC9EED907,8760,true,true,true
*.dom.mail.ru,precertificate,Russian Trusted Sub CA,1917E8ACEFFDAB4AFEB895A1C3F,8760,true,true,true
*.flumeter.ru,precertificate,Russian Trusted Sub CA,1917E8ADADFDAB4AFEBC9C7203F,8760,true,true,true
*.pulse.mail.ru,precertificate,Russian Trusted Sub CA,1917E8AE648DAB4AFEB895A86F8,8760,true,true,true
20.mail.ru,precertificate,Russian Trusted Sub CA,1917E8AF8F9DAB4AFEB89D2C207,8760,true,true,true
*.s3.tech.mail.ru,precertificate,Russian Trusted Sub CA,1917E8B1709D9B4AFEB89E23EF1,8760,true,true,true
*.tiles.maps.mail.ru,precertificate,Russian Trusted Sub CA,1917E8B24D1C5B4AFEB89522851,8760,true,true,true
*.mail.ru,precertificate,Russian Trusted Sub CA,1917E8B3171DAB4AFEB892AF503,8760,true,true,true
*.youla.io,precertificate,Russian Trusted Sub CA,1917E8B3C71DAB4AFEB9133D907,8760,true,true,true
s3.media-mobs.mail.ru,precertificate,Russian Trusted Sub CA,1917E8B5E9AEBB4AFEB89C291CB,8760,true,true,true
*.rate.mail.ru,precertificate,Russian Trusted Sub CA,1917E8B67B2DAB4AFEB897AE47D,8760,true,true,true
*.specproject.mail.ru,precertificate,Russian Trusted Sub CA,1917E8B7E33E4B4AFEB89D25F7E,8760,true,true,true
47764.net,precertificate,Russian Trusted Sub CA,1917E8B9B8BDAB4AFEBE1B9F003,8760,true,true,true
*.afisha.mail.ru,precertificate,Russian Trusted Sub CA,1917E8BB7E4DBB4AFEB894AF8FC,8760,true,true,true
*.news.mail.ru,precertificate,Russian Trusted Sub CA,1917E8BD57CDAB4AFEB8952C07E,8760,true,true,true
*.auto.youla.ru,precertificate,Russian Trusted Sub CA,1917E8CB7A9DAB4AFEBC93ED3FC,8760,true,true,true
*.portal.vk.team,precertificate,Russian Trusted Sub CA,1917E8CCD58DBB4AFEB492EBFF3,8760,true,true,true
beko.dom.mail.ru,precertificate,Russian Trusted Sub CA,1917E8CDE09DBB4AFEB89DAB299,8760,true,true,true
*.wowsale.ru,precertificate,Russian Trusted Sub CA,1917E8CF061DAB4AFEB4925071F,8760,true,true,true
*.s3.babel.mail.ru,precertificate,Russian Trusted Sub CA,1917E8D0DDADDB4AFEB89E2D4E7,8760,true,true,true
*.maps.mail.ru,precertificate,Russian Trusted Sub CA,1917E8D19C2DAB4AFEB8952057E,8760,true,true,true
*.lady.mail.ru,precertificate,Russian Trusted Sub CA,1917E8D3B13DAB4AFEB896A987E,8760,true,true,true
*.pogoda.mail.ru,precertificate,Russian Trusted Sub CA,1917E8D5493DBB4AFEB892AE2F0,8760,true,true,true
*.sales.mail.ru,precertificate,Russian Trusted Sub CA,1917E8D6844DAB4AFEB89420BFB,8760,true,true,true
*.portal-redash.vk.team,precertificate,Russian Trusted Sub CA,1917E8D715423B4AFEB492E0ED8,8760,true,true,true
*.auto.mail.ru,precertificate,Russian Trusted Sub CA,1917E8D7EF4DAB4AFEB8942707E,8760,true,true,true
*.deti.mail.ru,precertificate,Russian Trusted Sub CA,1917E8D926DDAB4AFEB89EAA17F,8760,true,true,true
portal-sentry-v2.vk.team,precertificate,Russian Trusted Sub CA,1917E8DC0667EB5AFEB49A656EF,8760,true,true,true
optima-dt.ru,precertificate,TCI ECDSA B1 13-240,18B2CE0E5A98C699D2ED00C,8760,true,true,true
*.eskigov.ru,precertificate,Russian Trusted Sub CA,1917EAC42C357394F1461BBB4EF,8760,true,true,true
*.gis.gov.ru,precertificate,Russian Trusted Sub CA,1917EAC63C357F9711461BBB4EF,8760,true,true,true
*.ceki.ru,precertificate,Russian Trusted Sub CA,1917EAC7483246A37CFFE624E5C,8760,true,true,true
line-invest.ru,precertificate,Russian Trusted Sub CA,1917EBFF1C8866295B4552E4167,8760,true,true,true
test-c2b-sbp.openbank.ru,precertificate,Russian Trusted Sub CA,1917EEA980D8C25C3D66CA9AB26,8760,true,true,true
*.finambank.ru,precertificate,Russian Trusted Sub CA,1917EF0A2E264B153D40D3B3EA8,8760,true,true,true
workspace.sber247.ru,precertificate,Russian Trusted Sub CA,1917EF42953F849D07DBEF365AC,8760,true,true,true
s.sberbank.ru,precertificate,Russian Trusted Sub CA,1917EF435B2CCADAFB3CE29B047,8760,true,true,true
home-security-pd.sberdevices.ru,precertificate,Russian Trusted Sub CA,1917EF4502BBD513C4924225E51,8760,true,true,true
home-security.sberdevices.ru,precertificate,Russian Trusted Sub CA,1917EF45AA3E5C47DE425225E51,8760,true,true,true
rbs2esprm.sberbank.ru,precertificate,Russian Trusted Sub CA,1917EF465C3F82DF382D5B352AC,8760,true,true,true
3dsecmt.sberbank.ru,precertificate,Russian Trusted Sub CA,1917EF4711310A92BCCF7D4287E,8760,true,true,true
ihubtest.devices.sberbank.ru,precertificate,Russian Trusted Sub CA,1917EF4832C3CE3208ED9AE57E8,8760,true,true,true
*.best2pay.net,precertificate,Russian Trusted Sub CA,1917EFB6D769E8F096AB9B962BB,8760,true,true,true
*.paygine.ru,precertificate,Russian Trusted Sub CA,1917F01A35B6C3B6C85BA5D36AF,8760,true,true,true
*.paygine.com,precertificate,Russian Trusted Sub CA,1917F01D8AD7C3B6C85BA25377A,8760,true,true,true
prom-api-itsm.sbertech.ru,precertificate,Russian Trusted Sub CA,1917F04C03AAB66AFF3FEEB818B,8760,true,true,true
netarchitect.ru,precertificate,TCI ECDSA B1 13-240,118F09C0F79CB6A4FFA5CC6,8760,true,true,true
*.fomsrt.ru,precertificate,Russian Trusted Sub CA,1918D98472B45B96A33CE658DC9,8760,true,true,true
android-mb.vtb.ru,precertificate,Russian Trusted Sub CA,1918D9C61B32567740E8E1F7307,8760,true,true,true
ios-mb.vtb.ru,precertificate,Russian Trusted Sub CA,1918D9C7619256774F795137307,8760,true,true,true
epa-rr-sbp.vtb.ru,precertificate,Russian Trusted Sub CA,1918D9C7EE12567048AD01F7307,8760,true,true,true
pay.vtb.ru,precertificate,Russian Trusted Sub CA,1918D9C8345256794A140137307,8760,true,true,true
epa-ift-sbp.vtb.ru,precertificate,Russian Trusted Sub CA,1918D9C887D25670447740A7307,8760,true,true,true
*.51.rospotrebnadzor.ru,precertificate,Russian Trusted Sub CA,1918D9F396C2BAEE62E5F6CD944,8760,true,true,true
*.skkc.ru,precertificate,Russian Trusted Sub CA,1918DA0CAC50BF0D6A026944D01,8760,true,true,true
ibank.socium-bank.ru,precertificate,Russian Trusted Sub CA,1918DA27C7DA335FDECBD71A979,8760,true,true,true
*.assist.rt.ru,precertificate,Russian Trusted Sub CA,1918DA48A4726B4AF6F58902487,8760,true,true,true
kuban-spnb.ru,precertificate,Russian Trusted Sub CA,1918DA967DB4BFE469129EA9EA9,8760,true,true,true
biz-online.mtsbank.ru,precertificate,Russian Trusted Sub CA,1918DAAEF6250ADAFF361B1FEC6,8760,true,true,true
*.asia-pay.ru,precertificate,Russian Trusted Sub CA,1918DAC7A360D49AF2B75B2FA8C,8760,true,true,true
mbc.mtsbank.ru,precertificate,Russian Trusted Sub CA,1918DAE560AEBB4AFF361B15E09,8760,true,true,true
*.mznso.ru,precertificate,Russian Trusted Sub CA,1918DB125BA00107B5049EB5AB7,8760,true,true,true
gws.unicredit.ru,precertificate,Russian Trusted Sub CA,1918DB45CA801B8AFF35257D656,8760,true,true,true
*.jetour-ru.com,precertificate,TCI ECDSA B1 13-240,117500B58B87613029319D5,8760,true,true,true
gws.unicredit.ru,precertificate,Russian Trusted Sub CA,1918DEA4A4001B8AFF35257D656,8760,true,true,true
ucb.ru,precertificate,Russian Trusted Sub CA,1918DEA6359D9B4AFF352577077,8760,true,true,true
factoring.unicredit.ru,precertificate,Russian Trusted Sub CA,1918DEA6AD5BEA5ACF35257D6B6,8760,true,true,true
form.unicreditbank.ru,precertificate,Russian Trusted Sub CA,1918DEA732EE722AEF352573EDA,8760,true,true,true
enter.unicredit.ru,precertificate,Russian Trusted Sub CA,1918DEA7BB07E85AFF35257D6CE,8760,true,true,true
unicredit.ru,precertificate,Russian Trusted Sub CA,1918DEA83C705B4AFF35257D6D6,8760,true,true,true
acs7.unicredit.ru,precertificate,Russian Trusted Sub CA,1918DEA88FEE3ADAFF35257D6E6,8760,true,true,true
csat-service.home-security.sberdevices.ru,precertificate,Russian Trusted Sub CA,1918DF40E3EE5C41F4F27245E51,8760,true,true,true
sudir.sberbank.ru,precertificate,Russian Trusted Sub CA,1918DF433F7F849ACA67CFF65AC,8760,true,true,true
mediaplan.sber.ru,precertificate,Russian Trusted Sub CA,1918DF4470755F9B929AF97EB9D,8760,true,true,true
csat-service-ift.home-security-pd.sberdevices.ru,precertificate,Russian Trusted Sub CA,1918DF458C5BD511C0B68235D51,8760,true,true,true
sberbank.ru,precertificate,Russian Trusted Sub CA,1918DF46D340AB2AFB3CE29B0C7,8760,true,true,true
idp.sberbank.ru,precertificate,Russian Trusted Sub CA,1918DF47EDEF849EC0ABBFE65AC,8760,true,true,true
uniport.bcs.ru,precertificate,Russian Trusted Sub CA,1918E1340BBD539A061FEC5F102,8760,true,true,true
fins.money,precertificate,Russian Trusted Sub CA,1918E13558595C642C2FFC5F102,8760,true,true,true
ibank.bcs-bank.com,precertificate,Russian Trusted Sub CA,1918E135EBC15D78A47E7C5F102,8760,true,true,true
ws.broker.ru,precertificate,Russian Trusted Sub CA,1918E1373D4D5DAEBB7FFC5F102,8760,true,true,true
